equipment_id,recorded_at,vibration,temperature,spindle_speed,tool_wear,anomaly_score
11,2026-05-01 11:03:37.300,-3.0,0.851,53.4,unworn,0.1774236616887359
11,2026-05-01 11:03:37.400,-2.83,0.966,53.4,unworn,0.1597808550240511
11,2026-05-01 11:03:37.500,-3.17,1.03,53.4,unworn,0.12500856655152193
11,2026-05-01 11:03:37.600,-3.0,0.824,53.4,unworn,0.17528455802657056
11,2026-05-01 11:03:37.700,-3.13,0.977,53.2,unworn,0.14786704350433627
11,2026-05-01 11:03:37.800,-3.1,0.931,53.4,unworn,0.1723227172428331
11,2026-05-01 11:03:37.900,-3.0,0.867,53.3,unworn,0.17886534002389803
11,2026-05-01 11:03:38.000,-2.97,0.879,53.3,unworn,0.17791510595408022
11,2026-05-01 11:03:38.100,-3.0,0.943,53.4,unworn,0.1663582415757469
11,2026-05-01 11:03:38.200,-3.03,1.03,53.3,unworn,0.15989700208931312
11,2026-05-01 11:03:38.300,2.9,0.85,53.3,unworn,0.17045859840446964
11,2026-05-01 11:03:38.400,2.88,1.0,53.3,unworn,0.16741072685281716
11,2026-05-01 11:03:38.500,2.83,0.824,53.4,unworn,0.1755459752245001
11,2026-05-01 11:03:38.600,2.95,0.953,53.2,unworn,0.1410680859262568
11,2026-05-01 11:03:38.700,3.1,0.976,53.4,unworn,0.15569226382681722
11,2026-05-01 11:03:38.800,3.15,0.83,53.4,unworn,0.17579311086864463
11,2026-05-01 11:03:38.900,3.22,0.898,53.3,unworn,0.1771254821063143
11,2026-05-01 11:03:39.000,3.13,0.936,53.4,unworn,0.16821834767266175
11,2026-05-01 11:03:39.100,3.0,0.971,53.3,unworn,0.17491020676506513
11,2026-05-01 11:03:39.200,2.85,0.905,53.3,unworn,0.1803527184351677
11,2026-05-01 11:03:39.300,2.88,0.97,53.3,unworn,0.17610050716092923
11,2026-05-01 11:03:39.400,1.9,0.855,53.3,unworn,0.16700243002158843
11,2026-05-01 11:03:39.500,2.13,0.906,53.4,unworn,0.1687144596587154
11,2026-05-01 11:03:39.600,2.22,1.02,53.3,unworn,0.15227281689172584
11,2026-05-01 11:03:39.700,2.2,0.886,53.4,unworn,0.175625737272607
11,2026-05-01 11:03:39.800,2.53,0.93,53.3,unworn,0.1795111399954296
11,2026-05-01 11:03:39.900,2.53,0.978,53.3,unworn,0.17286740379575483
11,2026-05-01 11:03:40.000,2.88,0.716,53.4,unworn,0.09651676647185375
11,2026-05-01 11:03:40.100,2.6,1.11,53.2,unworn,0.07938497458262289
11,2026-05-01 11:03:40.200,2.78,0.925,53.4,unworn,0.17094747005453087
11,2026-05-01 11:03:40.300,3.0,0.718,53.4,unworn,0.10396224295808532
11,2026-05-01 11:03:40.400,-0.025,2.71e-19,0.00025,unworn,0.12033312107849076
11,2026-05-01 11:03:40.500,-0.05,2.71e-19,0.0,unworn,0.11420481978259767
11,2026-05-01 11:03:40.600,0.0,2.71e-19,0.0,unworn,0.12300283331212902
11,2026-05-01 11:03:40.700,0.0,2.71e-19,0.001,unworn,0.12260024249386392
11,2026-05-01 11:03:40.800,-0.025,2.71e-19,-0.001,unworn,0.11951939426295122
11,2026-05-01 11:03:40.900,-0.025,2.71e-19,-0.00075,unworn,0.14223822783110496
11,2026-05-01 11:03:41.000,0.0,2.71e-19,0.0,unworn,0.15057291027642994
11,2026-05-01 11:03:41.100,-0.025,2.71e-19,0.0,unworn,0.1206842761166958
11,2026-05-01 11:03:41.200,0.0,2.71e-19,-0.00225,unworn,0.11902047157489987
11,2026-05-01 11:03:41.300,0.0,2.71e-19,0.0,unworn,0.12352768599459063
11,2026-05-01 11:03:41.400,-0.1,1.08,53.2,unworn,0.10697008589797208
11,2026-05-01 11:03:41.500,0.1,1.04,53.2,unworn,0.11987862586944614
11,2026-05-01 11:03:41.600,-0.125,0.842,53.3,unworn,0.1686874684188479
11,2026-05-01 11:03:41.700,-0.075,1.02,53.3,unworn,0.14896504068348776
11,2026-05-01 11:03:41.800,-0.075,0.888,53.3,unworn,0.17379900745339116
11,2026-05-01 11:03:41.900,-0.075,0.898,53.3,unworn,0.17390924705988892
11,2026-05-01 11:03:42.000,-0.1,0.985,53.3,unworn,0.1716561157333824
11,2026-05-01 11:03:42.100,-0.1,0.999,53.2,unworn,0.13851373711183818
11,2026-05-01 11:03:42.200,-0.125,0.826,53.4,unworn,0.1714941018012121
11,2026-05-01 11:03:42.300,-0.1,0.959,53.3,unworn,0.1788069040293801
11,2026-05-01 11:03:42.400,-2.78,1.03,53.2,unworn,0.1394801826742587
11,2026-05-01 11:03:42.500,-2.75,0.979,53.3,unworn,0.17897408250160735
11,2026-05-01 11:03:42.600,-2.95,0.898,53.3,unworn,0.1770644359680873
11,2026-05-01 11:03:42.700,-2.75,0.975,53.3,unworn,0.17688217550027935
11,2026-05-01 11:03:42.800,-2.5,0.863,53.3,unworn,0.17479481924631685
11,2026-05-01 11:03:42.900,-2.63,0.879,53.4,unworn,0.17238397763700009
11,2026-05-01 11:03:43.000,-2.5,0.917,53.3,unworn,0.1784862375857338
11,2026-05-01 11:03:43.100,-2.35,1.03,53.3,unworn,0.15126201849322102
11,2026-05-01 11:03:43.200,-2.25,0.85,53.5,unworn,0.1277980726884711
11,2026-05-01 11:03:43.300,-2.13,0.953,53.2,unworn,0.1352821995987208
11,2026-05-01 11:03:43.400,-3.2,0.935,53.4,unworn,0.16694689253610134
11,2026-05-01 11:03:43.500,-3.08,0.879,53.3,unworn,0.17791510595408022
11,2026-05-01 11:03:43.600,-3.03,0.881,53.3,unworn,0.17823795556946537
11,2026-05-01 11:03:43.700,-2.97,0.918,53.4,unworn,0.17184335644837095
11,2026-05-01 11:03:43.800,-2.92,0.713,53.4,unworn,0.10597065655943083
11,2026-05-01 11:03:43.900,-2.9,0.873,53.3,unworn,0.18017024877184712
11,2026-05-01 11:03:44.000,-2.85,0.895,53.4,unworn,0.17317705568524777
11,2026-05-01 11:03:44.100,-2.92,0.782,53.3,unworn,0.1408812338086245
11,2026-05-01 11:03:44.200,-3.08,1.04,53.3,unworn,0.15452952841972534
11,2026-05-01 11:03:44.300,-3.13,0.875,53.4,unworn,0.17854905368649682
11,2026-05-01 11:03:44.400,-0.2,0.99,53.3,unworn,0.1746208221859668
11,2026-05-01 11:03:44.500,-0.225,0.952,53.3,unworn,0.1815102954469216
11,2026-05-01 11:03:44.600,0.2,0.941,53.2,unworn,0.13940189316406626
11,2026-05-01 11:03:44.700,-0.225,0.965,53.3,unworn,0.1803899046735849
11,2026-05-01 11:03:44.800,-2.95,1.04,53.3,unworn,0.15547498222930767
11,2026-05-01 11:03:44.900,-3.08,1.01,53.2,unworn,0.1393228015180839
11,2026-05-01 11:03:45.000,-3.1,1.1,53.2,unworn,0.09968775532620266
11,2026-05-01 11:03:45.100,-3.1,0.91,53.4,unworn,0.17181517551496323
11,2026-05-01 11:03:45.200,-3.2,0.832,53.4,unworn,0.17871696634973927
11,2026-05-01 11:03:45.300,-2.92,1.18,53.2,unworn,0.033893308302764935
11,2026-05-01 11:03:45.400,0.05,0.799,53.5,unworn,0.1336137133563417
11,2026-05-01 11:03:45.500,0.075,0.979,53.2,unworn,0.154878216066674
11,2026-05-01 11:03:45.600,0.075,0.962,53.3,unworn,0.18884044561132346
11,2026-05-01 11:03:45.700,0.075,0.734,53.4,unworn,0.12754167388791038
11,2026-05-01 11:03:45.800,0.075,1.12,53.1,unworn,0.05380572822440838
11,2026-05-01 11:03:45.900,0.075,0.887,53.4,unworn,0.18394814296849055
11,2026-05-01 11:03:46.000,0.075,0.745,53.4,unworn,0.13159438367475168
11,2026-05-01 11:03:46.100,0.075,1.06,53.2,unworn,0.13885282551628297
11,2026-05-01 11:03:46.200,0.075,0.861,53.4,unworn,0.1866195457734287
11,2026-05-01 11:03:46.300,0.05,0.922,53.3,unworn,0.19456533958823052
11,2026-05-01 11:03:46.400,-0.15,0.853,53.5,unworn,0.11375016182764969
11,2026-05-01 11:03:46.500,-0.225,0.803,53.3,unworn,0.1552635766763053
11,2026-05-01 11:03:46.600,-0.2,0.985,53.3,unworn,0.17669951689860436
11,2026-05-01 11:03:46.700,-0.2,0.893,53.4,unworn,0.17044824972754036
11,2026-05-01 11:03:46.800,0.2,0.927,53.3,unworn,0.17984726063420892
11,2026-05-01 11:03:46.900,-0.125,1.0,53.4,unworn,0.14216688811584344
11,2026-05-01 11:03:47.000,-0.2,0.95,53.3,unworn,0.1902431796705054
11,2026-05-01 11:03:47.100,-0.125,0.813,53.4,unworn,0.16490942221293808
11,2026-05-01 11:03:47.200,-0.475,0.933,53.4,unworn,0.16354585344469008
11,2026-05-01 11:03:47.300,-0.95,1.03,53.3,unworn,0.15038379918198735
11,2026-05-01 11:03:47.400,-3.05,0.785,53.4,unworn,0.15280325296880765
11,2026-05-01 11:03:47.500,-3.03,1.01,53.3,unworn,0.16649920506813232
11,2026-05-01 11:03:47.600,-3.13,0.945,53.4,unworn,0.16687589004739806
11,2026-05-01 11:03:47.700,-3.03,0.773,53.4,unworn,0.14933254953371178
11,2026-05-01 11:03:47.800,-2.78,1.03,53.3,unworn,0.15867864780384783
11,2026-05-01 11:03:47.900,-2.45,0.851,53.5,unworn,0.1299199805596305
11,2026-05-01 11:03:48.000,-2.72,0.805,53.3,unworn,0.15967446412537417
11,2026-05-01 11:03:48.100,-2.22,1.0,53.4,unworn,0.1375107680910238
11,2026-05-01 11:03:48.200,-2.25,0.85,53.4,unworn,0.17003867041882043
11,2026-05-01 11:03:48.300,-2.0,0.92,53.3,unworn,0.17569644370472276
11,2026-05-01 11:03:48.400,0.925,1.02,53.3,unworn,0.1461989540043086
11,2026-05-01 11:03:48.500,1.1,0.999,53.3,unworn,0.15733821525601055
11,2026-05-01 11:03:48.600,1.33,0.819,53.4,unworn,0.16001905734420252
11,2026-05-01 11:03:48.700,1.8,0.943,53.2,unworn,0.13278776314947305
11,2026-05-01 11:03:48.800,1.98,0.971,53.4,unworn,0.14787884942206475
11,2026-05-01 11:03:48.900,2.25,0.829,53.4,unworn,0.1656246028061094
11,2026-05-01 11:03:49.000,2.53,0.885,53.3,unworn,0.17667813257163217
11,2026-05-01 11:03:49.100,2.47,0.929,53.4,unworn,0.1661904290235275
11,2026-05-01 11:03:49.200,2.85,0.974,53.3,unworn,0.16796312316195244
11,2026-05-01 11:03:49.300,2.88,0.899,53.3,unworn,0.1769536103857936
11,2026-05-01 11:03:49.400,-0.025,2.71e-19,0.0,unworn,0.1206842761166958
11,2026-05-01 11:03:49.500,-0.025,2.71e-19,0.0,unworn,0.1206842761166958
11,2026-05-01 11:03:49.600,0.0,2.71e-19,0.002,unworn,0.1280230762664662
11,2026-05-01 11:03:49.700,0.025,2.71e-19,0.0,unworn,0.12223651120163076
11,2026-05-01 11:03:49.800,0.0,2.71e-19,0.0,unworn,0.15024618139284623
11,2026-05-01 11:03:49.900,-0.025,2.71e-19,0.0,unworn,0.14867579899586314
11,2026-05-01 11:03:50.000,-0.025,2.71e-19,-0.002,unworn,0.12352891045199182
11,2026-05-01 11:03:50.100,0.025,2.71e-19,-0.00325,unworn,0.0855524306112429
11,2026-05-01 11:03:50.200,0.025,2.71e-19,0.0,unworn,0.14788899644211723
11,2026-05-01 11:03:50.300,-0.025,2.71e-19,-0.003,unworn,0.08358432089737994
11,2026-05-01 11:03:50.400,-3.1,1.06,53.2,unworn,0.12797671499123575
11,2026-05-01 11:03:50.500,-3.15,0.896,53.4,unworn,0.17323017959953974
11,2026-05-01 11:03:50.600,-2.97,0.78,53.4,unworn,0.15352620401185718
11,2026-05-01 11:03:50.700,-2.97,0.985,53.3,unworn,0.18126804479953018
11,2026-05-01 11:03:50.800,-2.8,0.868,53.4,unworn,0.18164379881990017
11,2026-05-01 11:03:50.900,-0.875,0.842,53.3,unworn,0.17872385154556036
11,2026-05-01 11:03:51.000,-3.17,0.965,53.3,unworn,0.18408079858504373
11,2026-05-01 11:03:51.100,-2.97,0.809,53.5,unworn,0.12898823762395578
11,2026-05-01 11:03:51.200,-2.85,0.857,53.3,unworn,0.1717958137918088
11,2026-05-01 11:03:51.300,-2.75,1.06,53.3,unworn,0.14429515706185037
12,2026-05-01 12:00:00.000,-0.05,0.802,53.3,unworn,0.1471992376068038
12,2026-05-01 12:00:00.100,0.0,1.03,53.3,unworn,0.15468527212140637
12,2026-05-01 12:00:00.200,-0.05,0.877,53.3,unworn,0.1760888508734127
12,2026-05-01 12:00:00.300,-0.075,0.951,53.2,unworn,0.14410485745507795
12,2026-05-01 12:00:00.400,-0.05,0.964,53.4,unworn,0.15177836730275773
12,2026-05-01 12:00:00.500,-0.025,0.915,53.3,unworn,0.18387127542700332
12,2026-05-01 12:00:00.600,0.0,0.799,53.4,unworn,0.15085264687800848
12,2026-05-01 12:00:00.700,-0.025,0.912,53.4,unworn,0.17079772920279485
12,2026-05-01 12:00:00.800,-0.05,1.09,53.2,unworn,0.10179366792536443
12,2026-05-01 12:00:00.900,0.025,0.83,53.4,unworn,0.16964885666606233
12,2026-05-01 12:00:01.000,2.85,1.06,53.2,unworn,0.12462646704771757
12,2026-05-01 12:00:01.100,2.88,0.851,53.4,unworn,0.1801200005729331
12,2026-05-01 12:00:01.200,2.92,1.01,53.2,unworn,0.13492869150666364
12,2026-05-01 12:00:01.300,2.85,0.97,53.4,unworn,0.15421333700071754
12,2026-05-01 12:00:01.400,2.85,0.725,53.5,unworn,0.0848037767772783
12,2026-05-01 12:00:01.500,2.9,1.05,53.1,unworn,0.09098471716051543
12,2026-05-01 12:00:01.600,3.0,0.954,53.4,unworn,0.16160856479437247
12,2026-05-01 12:00:01.700,3.17,0.854,53.3,unworn,0.16999949670382358
12,2026-05-01 12:00:01.800,3.17,1.08,53.2,unworn,0.11991489472132844
12,2026-05-01 12:00:01.900,3.13,0.857,53.4,unworn,0.18089868578907004
12,2026-05-01 12:00:02.000,-0.075,0.915,53.3,unworn,0.17766348771364388
12,2026-05-01 12:00:02.100,0.025,1.06,53.2,unworn,0.11931177677259786
12,2026-05-01 12:00:02.200,0.05,0.848,53.4,unworn,0.1710028014207482
12,2026-05-01 12:00:02.300,-0.075,1.03,53.3,unworn,0.1490709944555101
12,2026-05-01 12:00:02.400,-0.1,0.791,53.4,unworn,0.15172223074054314
12,2026-05-01 12:00:02.500,0.075,0.832,53.4,unworn,0.17080398583079853
12,2026-05-01 12:00:02.600,-0.05,0.884,53.4,unworn,0.1702687277321579
12,2026-05-01 12:00:02.700,-0.075,0.794,53.3,unworn,0.1379201874444877
12,2026-05-01 12:00:02.800,-0.025,0.998,53.3,unworn,0.1660785232555405
12,2026-05-01 12:00:02.900,-0.35,0.954,53.3,unworn,0.17952758575795835
12,2026-05-01 12:00:03.000,-0.525,0.926,53.3,unworn,0.18073224645057512
12,2026-05-01 12:00:03.100,-0.775,0.949,53.3,unworn,0.17513310514256275
12,2026-05-01 12:00:03.200,1.8,0.81,53.4,unworn,0.15601509960311638
12,2026-05-01 12:00:03.300,1.55,0.82,53.4,unworn,0.16786888482411044
12,2026-05-01 12:00:03.400,1.35,0.96,53.3,unworn,0.177037967472297
12,2026-05-01 12:00:03.500,1.02,0.978,53.3,unworn,0.17163983287688211
12,2026-05-01 12:00:03.600,0.675,0.947,53.3,unworn,0.1760537107541849
12,2026-05-01 12:00:03.700,0.25,0.926,53.3,unworn,0.18091875259716372
12,2026-05-01 12:00:03.800,0.2,0.775,53.5,unworn,0.11065164047384951
12,2026-05-01 12:00:03.900,-0.125,0.726,53.5,unworn,0.08595685572030859
12,2026-05-01 12:00:04.000,-0.15,1.02,53.2,unworn,0.13155419206706592
12,2026-05-01 12:00:04.100,-0.15,0.984,53.3,unworn,0.17565681975497022
12,2026-05-01 12:00:04.200,0.025,0.873,53.3,unworn,0.18579587192112723
12,2026-05-01 12:00:04.300,0.025,0.711,53.5,unworn,0.08412871652363668
12,2026-05-01 12:00:04.400,0.0,0.934,53.4,unworn,0.1802770883640314
12,2026-05-01 12:00:04.500,-0.025,0.957,53.4,unworn,0.1732122362103959
12,2026-05-01 12:00:04.600,-0.025,0.822,53.4,unworn,0.18116445734258635
12,2026-05-01 12:00:04.700,0.0,0.888,53.4,unworn,0.18325771908031896
12,2026-05-01 12:00:04.800,0.0,0.923,53.4,unworn,0.18242521756147728
12,2026-05-01 12:00:04.900,-0.025,0.755,53.4,unworn,0.13732294867725642
12,2026-05-01 12:00:05.000,0.025,1.06,53.2,unworn,0.13495522819158473
12,2026-05-01 12:00:05.100,-0.025,0.91,53.4,unworn,0.17874227033556295
12,2026-05-01 12:00:05.200,-3.1,0.755,53.4,unworn,0.13280333300525304
12,2026-05-01 12:00:05.300,-3.42,0.948,53.3,unworn,0.18402994113236776
12,2026-05-01 12:00:05.400,-3.25,0.874,53.3,unworn,0.17933356424514202
12,2026-05-01 12:00:05.500,-3.13,0.881,53.2,unworn,0.1338231319514014
12,2026-05-01 12:00:05.600,-2.97,0.938,53.3,unworn,0.18459085453071739
12,2026-05-01 12:00:05.700,-2.75,1.02,53.2,unworn,0.13652552678477647
12,2026-05-01 12:00:05.800,-2.53,0.944,53.2,unworn,0.14272085571696635
12,2026-05-01 12:00:05.900,-2.8,1.01,53.2,unworn,0.1340574532748694
12,2026-05-01 12:00:06.000,-2.53,0.893,53.4,unworn,0.17599675778064228
12,2026-05-01 12:00:06.100,-2.58,0.74,53.4,unworn,0.11451555725618384
12,2026-05-01 12:00:06.200,0.1,2.77e-19,0.00175,unworn,0.12636516627488342
12,2026-05-01 12:00:06.300,0.075,2.77e-19,0.00075,unworn,0.1453980631961871
12,2026-05-01 12:00:06.400,0.075,2.77e-19,-0.00075,unworn,0.14244329530883004
12,2026-05-01 12:00:06.500,0.1,2.77e-19,-0.00075,unworn,0.1349973477207268
12,2026-05-01 12:00:06.600,0.1,2.77e-19,0.0,unworn,0.14900867833677806
12,2026-05-01 12:00:06.700,0.1,2.77e-19,-0.00075,unworn,0.12288535973720344
12,2026-05-01 12:00:06.800,0.05,2.77e-19,0.001,unworn,0.12232085002000648
12,2026-05-01 12:00:06.900,0.1,2.77e-19,0.0,unworn,0.14485693786274734
12,2026-05-01 12:00:07.000,0.125,2.77e-19,0.001,unworn,0.12100671391983941
12,2026-05-01 12:00:07.100,0.1,2.77e-19,0.00075,unworn,0.1323640799796918
12,2026-05-01 12:00:07.200,-3.0,1.09,53.3,unworn,0.11675714884729455
12,2026-05-01 12:00:07.300,-3.1,0.84,53.4,unworn,0.17672908890223588
12,2026-05-01 12:00:07.400,-3.22,0.856,53.3,unworn,0.17622855234132884
12,2026-05-01 12:00:07.500,-2.97,0.974,53.4,unworn,0.1538782648372778
12,2026-05-01 12:00:07.600,-2.97,0.961,53.3,unworn,0.18083511805726193
12,2026-05-01 12:00:07.700,-2.97,0.953,53.3,unworn,0.18092610381079738
12,2026-05-01 12:00:07.800,-2.85,0.904,53.4,unworn,0.17173379308867703
12,2026-05-01 12:00:07.900,-2.53,0.91,53.3,unworn,0.1764374960152844
12,2026-05-01 12:00:08.000,-2.53,0.765,53.5,unworn,0.11564882187851644
12,2026-05-01 12:00:08.100,-2.33,0.954,53.3,unworn,0.17503713609446458
12,2026-05-01 12:00:08.200,0.0,2.76e-19,0.003,unworn,0.09749880476544737
12,2026-05-01 12:00:08.300,0.0,2.76e-19,-0.001,unworn,0.1733585672350873
12,2026-05-01 12:00:08.400,0.0,2.76e-19,-0.002,unworn,0.1199978145672565
12,2026-05-01 12:00:08.500,0.025,2.76e-19,0.0,unworn,0.14788899644211723
12,2026-05-01 12:00:08.600,0.0,2.76e-19,0.001,unworn,0.1668767675523049
12,2026-05-01 12:00:08.700,0.0,2.76e-19,0.0,unworn,0.16665287660670763
12,2026-05-01 12:00:08.800,0.0,2.76e-19,-0.001,unworn,0.16028605935949014
12,2026-05-01 12:00:08.900,0.0,2.76e-19,-0.002,unworn,0.11940815380958686
12,2026-05-01 12:00:09.000,0.025,2.76e-19,0.001,unworn,0.14544204223604223
12,2026-05-01 12:00:09.100,0.0,2.76e-19,0.001,unworn,0.14178132755471684
12,2026-05-01 12:00:09.200,0.025,2.76e-19,-0.001,unworn,0.1585592365650617
12,2026-05-01 12:00:09.300,0.0,2.76e-19,0.001,unworn,0.11762800446418825
12,2026-05-01 12:00:09.400,0.0,2.76e-19,0.001,unworn,0.1481422734398593
12,2026-05-01 12:00:09.500,0.0,2.76e-19,0.0,unworn,0.14219624560315736
12,2026-05-01 12:00:09.600,0.0,2.76e-19,-0.001,unworn,0.11232703196016491
12,2026-05-01 12:00:09.700,0.025,2.76e-19,0.002,unworn,0.11711506060641258
12,2026-05-01 12:00:09.800,0.0,2.76e-19,0.0,unworn,0.14377229748501869
12,2026-05-01 12:00:09.900,-0.025,2.76e-19,0.001,unworn,0.16743772118338401
12,2026-05-01 12:00:10.000,0.0,2.76e-19,-0.001,unworn,0.11298927149463017
12,2026-05-01 12:00:10.100,0.0,2.76e-19,-0.002,unworn,0.11940815380958686
12,2026-05-01 12:00:10.200,2.75,0.911,53.4,unworn,0.17125004338908045
12,2026-05-01 12:00:10.300,2.85,0.914,53.3,unworn,0.17814557109153362
12,2026-05-01 12:00:10.400,2.9,0.771,53.4,unworn,0.1438334900129944
12,2026-05-01 12:00:10.500,2.8,0.97,53.3,unworn,0.17056842542445672
12,2026-05-01 12:00:10.600,2.5,1.05,53.3,unworn,0.1408826079762896
12,2026-05-01 12:00:10.700,2.65,0.815,53.4,unworn,0.16371526508865814
12,2026-05-01 12:00:10.800,2.47,0.832,53.4,unworn,0.16688510186581657
12,2026-05-01 12:00:10.900,2.25,0.866,53.4,unworn,0.1671479047638117
12,2026-05-01 12:00:11.000,2.3,0.776,53.3,unworn,0.12271575069578028
12,2026-05-01 12:00:11.100,2.08,1.1,53.3,unworn,0.08853671495663995
12,2026-05-01 12:00:11.200,0.0,0.857,53.4,unworn,0.1697293857388219
12,2026-05-01 12:00:11.300,0.0,0.903,53.3,unworn,0.17396533795887098
12,2026-05-01 12:00:11.400,0.025,0.981,53.3,unworn,0.1803914803221381
12,2026-05-01 12:00:11.500,0.0,0.94,53.3,unworn,0.18025897150344855
12,2026-05-01 12:00:11.600,0.025,0.875,53.4,unworn,0.1700842840812759
12,2026-05-01 12:00:11.700,0.075,0.89,53.4,unworn,0.16623131977840333
12,2026-05-01 12:00:11.800,0.025,1.07,53.2,unworn,0.11866357363480678
12,2026-05-01 12:00:11.900,0.025,0.854,53.4,unworn,0.169858009038799
12,2026-05-01 12:00:12.000,0.0,0.953,53.4,unworn,0.15771009039134332
12,2026-05-01 12:00:12.100,0.275,0.956,53.4,unworn,0.15588015973374547
12,2026-05-01 12:00:12.200,0.6,0.724,53.5,unworn,0.08042459086107295
12,2026-05-01 12:00:12.300,-2.97,0.889,53.4,unworn,0.1749511519933879
12,2026-05-01 12:00:12.400,-2.78,0.906,53.3,unworn,0.1804068611444904
12,2026-05-01 12:00:12.500,-2.78,1.21,53.2,unworn,0.018495045894877604
12,2026-05-01 12:00:12.600,-2.95,1.06,53.3,unworn,0.1442202584987295
12,2026-05-01 12:00:12.700,-3.13,0.821,53.5,unworn,0.1373238799442454
12,2026-05-01 12:00:12.800,-2.95,0.992,53.4,unworn,0.1521290697266034
12,2026-05-01 12:00:12.900,-3.17,1.01,53.4,unworn,0.1332075626926853
12,2026-05-01 12:00:13.000,-2.88,0.982,53.3,unworn,0.18013802760089437
12,2026-05-01 12:00:13.100,-3.05,0.95,53.4,unworn,0.16707452356117364
12,2026-05-01 12:00:13.200,-2.95,0.895,53.5,unworn,0.13115972281760285
12,2026-05-01 12:00:13.300,-2.95,0.954,53.3,unworn,0.18620336828379574
12,2026-05-01 12:00:13.400,0.05,2.77e-19,0.001,unworn,0.14112371907629023
12,2026-05-01 12:00:13.500,0.05,2.77e-19,-0.001,unworn,0.148123110822229
12,2026-05-01 12:00:13.600,0.025,2.77e-19,-0.00025,unworn,0.1475385742406201
12,2026-05-01 12:00:13.700,0.025,2.77e-19,0.0,unworn,0.16779974066666709
12,2026-05-01 12:00:13.800,0.025,2.77e-19,0.0,unworn,0.16779974066666709
12,2026-05-01 12:00:13.900,0.0,2.77e-19,0.00175,unworn,0.13671246434320122
12,2026-05-01 12:00:14.000,0.05,2.77e-19,-0.001,unworn,0.14364110779908584
12,2026-05-01 12:00:14.100,0.05,2.77e-19,-0.001,unworn,0.14757139151062376
12,2026-05-01 12:00:14.200,0.05,2.77e-19,0.0,unworn,0.14214433628398637
12,2026-05-01 12:00:14.300,0.05,2.77e-19,0.00175,unworn,0.1397806270158013
12,2026-05-01 12:00:14.400,0.05,2.77e-19,0.00075,unworn,0.1378069284334264
12,2026-05-01 12:00:14.500,0.05,2.77e-19,-0.001,unworn,0.14117852060548364
12,2026-05-01 12:00:14.600,2.92,0.912,53.3,unworn,0.18033685445001568
12,2026-05-01 12:00:14.700,2.9,0.76,53.4,unworn,0.13714011992603686
12,2026-05-01 12:00:14.800,2.88,0.96,53.3,unworn,0.18104380440013362
12,2026-05-01 12:00:14.900,2.92,1.03,53.3,unworn,0.1548267615792328
12,2026-05-01 12:00:15.000,3.05,0.792,53.3,unworn,0.1414442261081968
12,2026-05-01 12:00:15.100,3.1,1.02,53.3,unworn,0.15542327030618536
12,2026-05-01 12:00:15.200,3.2,0.86,53.4,unworn,0.1791265310568465
12,2026-05-01 12:00:15.300,3.13,0.783,53.3,unworn,0.12730418257507436
12,2026-05-01 12:00:15.400,3.08,1.09,53.3,unworn,0.10502502677722225
12,2026-05-01 12:00:15.500,2.95,0.828,53.4,unworn,0.17760208583437959
12,2026-05-01 12:00:15.600,-2.75,0.993,53.3,unworn,0.17582673293164064
12,2026-05-01 12:00:15.700,-3.0,0.76,53.4,unworn,0.13704819952535174
12,2026-05-01 12:00:15.800,-2.92,0.761,53.4,unworn,0.14789525174178786
12,2026-05-01 12:00:15.900,-3.03,1.02,53.3,unworn,0.1594355110292454
12,2026-05-01 12:00:16.000,-2.7,0.876,53.4,unworn,0.1793985349776791
12,2026-05-01 12:00:16.100,-3.13,0.843,53.3,unworn,0.17185986876643033
12,2026-05-01 12:00:16.200,-3.0,1.13,53.2,unworn,0.06639572957026973
12,2026-05-01 12:00:16.300,-2.92,0.869,53.4,unworn,0.18164379881990017
12,2026-05-01 12:00:16.400,-2.95,0.816,53.4,unworn,0.17657828822521204
12,2026-05-01 12:00:16.500,-2.95,0.972,53.4,unworn,0.15969053881680856
12,2026-05-01 12:00:16.600,0.05,2.77e-19,-0.00175,unworn,0.11948124558260093
12,2026-05-01 12:00:16.700,0.025,2.77e-19,-0.002,unworn,0.13670071508317105
12,2026-05-01 12:00:16.800,0.05,2.77e-19,-0.00075,unworn,0.136501141147377
12,2026-05-01 12:00:16.900,0.025,2.77e-19,0.001,unworn,0.15056209145496618
12,2026-05-01 12:00:17.000,0.025,2.77e-19,0.0,unworn,0.16779974066666709
12,2026-05-01 12:00:17.100,0.025,2.77e-19,0.001,unworn,0.1659999869270894
12,2026-05-01 12:00:17.200,0.075,2.77e-19,0.00175,unworn,0.11622808075912966
12,2026-05-01 12:00:17.300,0.05,2.77e-19,0.0,unworn,0.16064487456062
12,2026-05-01 12:00:17.400,0.025,2.77e-19,0.0,unworn,0.16779974066666709
12,2026-05-01 12:00:17.500,0.075,2.77e-19,0.00175,unworn,0.13813179919726376
12,2026-05-01 12:00:17.600,3.0,0.875,53.4,unworn,0.17873435803573817
12,2026-05-01 12:00:17.700,3.08,0.907,53.3,unworn,0.17978417223332033
12,2026-05-01 12:00:17.800,3.17,1.02,53.3,unworn,0.1575516404808991
12,2026-05-01 12:00:17.900,3.2,0.89,53.4,unworn,0.17621678564737409
12,2026-05-01 12:00:18.000,3.05,0.751,53.4,unworn,0.1232390687723044
