equipment_id,recorded_at,severity,message,resolved
8,2026-05-01 08:00:41.300,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:41.600,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:42.000,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:42.100,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:43.100,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:43.200,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:43.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:43.500,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:44.600,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:45.200,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:45.500,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:45.700,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:46.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:46.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:47.700,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:48.100,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:48.400,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:48.700,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:49.000,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:49.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:49.700,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:50.000,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:50.800,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:51.100,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:51.200,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:52.600,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:52.700,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:53.200,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:55.600,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:55.800,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:55.900,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:56.000,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:56.100,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:56.300,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:56.400,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:58.700,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:00.600,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:03.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:05.100,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:05.500,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.200,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.600,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.700,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.800,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:07.900,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:09.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:09.300,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:11.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:11.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:11.800,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:12.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:12.400,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:12.900,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.200,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.300,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.400,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.500,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.600,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.700,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.800,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:13.900,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:14.000,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:14.100,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:17.000,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:17.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:17.600,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:17.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:18.000,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:21.000,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:21.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:25.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:25.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:25.600,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:27.400,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:28.900,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:32.000,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:32.800,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:34.600,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:35.400,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:35.500,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:35.600,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:35.700,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:37.400,low,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:37.500,low,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:39.100,low,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:39.800,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:39.900,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.000,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.100,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.200,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.300,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.400,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.500,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.600,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:40.700,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:41.100,low,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:42.300,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:42.400,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:43.400,low,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:44.900,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:53.600,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:54.400,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:54.900,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.000,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.100,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.200,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.400,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.500,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.600,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.700,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:55.800,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:56.100,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:00:58.500,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:01:00.600,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:01:07.900,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:01:09.500,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:01:10.400,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
9,2026-05-01 09:01:10.800,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:01.700,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:01.800,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:01.900,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:08.400,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:13.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:13.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:18.300,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:20.000,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:28.600,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:41.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:41.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:41.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:41.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:41.900,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:42.000,high,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:42.100,high,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:42.200,high,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:48.600,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:48.700,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:48.800,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:48.900,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:49.000,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:49.100,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:49.200,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:00:50.300,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:04.100,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:25.300,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:25.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.400,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.500,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.600,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.700,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.800,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:28.900,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:29.000,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:29.100,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:29.200,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:29.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:48.900,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.000,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.100,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.200,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.300,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.400,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.500,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.600,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.700,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:49.800,high,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.000,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.300,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.600,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.700,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:51.900,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
10,2026-05-01 10:01:55.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
11,2026-05-01 11:00:25.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:00:28.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:00:47.900,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:00:48.000,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:00:48.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.700,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:06.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:07.000,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:07.100,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:07.200,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:07.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:11.400,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:01:41.500,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:12.200,medium,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:46.800,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:46.900,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:47.000,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:47.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:02:47.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:00.800,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:00.900,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.000,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.100,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.200,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.400,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
11,2026-05-01 11:03:01.500,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as UNWORN.,0
